Compound	Cluster	Classes	Common names	MetaCyc link
CPD-12738	1	Compounds, All-Carboxy-Acids, All-Amino-Acids, D-Amino-Acids, CPD0-2079, Compounds-And-Elements, DL-3-HYDROXYASPARTATE, Acids, Organic-Acids, Hydroxy-D-Amino-Acids, FRAMES, Modified-Amino-Acids, Carboxylates, Hydroxy-Amino-Acids, Chemicals, Amino-Acids	(3R)-3-hydroxy-D-aspartate	https://metacyc.org/compound?orgid=META&id=CPD-12738
CPD-9409	1	Compounds, Compounds-And-Elements, Thioesters, Esters, FRAMES, Chemicals, All-Coas	(2R,3S)-&beta;-methylmalyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-9409
3R-7Z-3-hydroxy-hexadec-7-enoyl-ACPs	1	Proteins, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, Polypeptides, Chemicals, All-ACPs, Monounsaturated-acyl-ACPs	a (3R,7Z)-3-hydroxy-hexadec-7-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3R-7Z-3-hydroxy-hexadec-7-enoyl-ACPs
CPD-1134	1	Ketoaldonates, Compounds, Carbohydrates, FRAMES, All-Carboxy-Acids, Carboxylates, All-Carbohydrates, Acids, Compounds-And-Elements, Organic-Acids, Chemicals, Carbohydrate-acids, Glycans	2-dehydro-3-deoxy-L-pentonate	https://metacyc.org/compound?orgid=META&id=CPD-1134
2-ACETO-2-HYDROXY-BUTYRATE	2	Compounds, CPD-12642, FRAMES, All-Carboxy-Acids, Carboxylates, Acids, Compounds-And-Elements, Organic-Acids, Chemicals	(S)-2-aceto-2-hydroxybutanoate	https://metacyc.org/compound?orgid=META&id=2-ACETO-2-HYDROXY-BUTYRATE
CPD-7419	2	Lipids, Compounds, FRAMES, Polyisoprenoids, Terpenoids, Carotenes, carotenoids, Compounds-And-Elements, Chemicals, Secondary-Metabolites, Tetraterpenes	&beta;-zeacarotene	https://metacyc.org/compound?orgid=META&id=CPD-7419
CPD1F-115	2	Lipids, Compounds, FRAMES, Polyisoprenoids, Terpenoids, Carotenes, carotenoids, Compounds-And-Elements, Chemicals, Secondary-Metabolites, Tetraterpenes	&delta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-115
UDP-N-ACETYL-D-GLUCOSAMINE	2	Carbohydrate-Derivatives, UDP-sugar, Pyrimidines, Carbohydrates, Diazines, NDP-sugars, Compounds, Organic-heterocyclic-compound, All-Carbohydrates, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Modified-Nucleotides, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, NUCLEOTIDE-SUGARS, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Chemicals, Glycans	UDP-N-acetyl-&alpha;-D-glucosamine	https://metacyc.org/compound?orgid=META&id=UDP-N-ACETYL-D-GLUCOSAMINE
NEUROSPORENE	2	Lipids, Compounds, FRAMES, Polyisoprenoids, Terpenoids, carotenoids, Compounds-And-Elements, Chemicals, Secondary-Metabolites, Tetraterpenes	all-trans neurosporene	https://metacyc.org/compound?orgid=META&id=NEUROSPORENE
HIS	2	Compounds, All-Carboxy-Acids, All-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, Amino-Acids-20, Polar-amino-acids, L-Amino-Acids, FRAMES, Positively-charged-polar-amino-acids, Carboxylates, Aromatic-Amino-Acids, Amino-Acids, Chemicals, Aromatic-L-Amino-Acids, Basic-Amino-Acids, Alpha-Amino-Acids	L-histidine	https://metacyc.org/compound?orgid=META&id=HIS
ETOH	2	Fatty-Alcohols, Compounds, FRAMES, Short-Chain-Alcohols, Primary-Alcohols, Short-Chain-Primary-Alcohols, Compounds-And-Elements, Chemicals, Alcohols	ethanol	https://metacyc.org/compound?orgid=META&id=ETOH
2-KETO-3-METHYL-VALERATE	2	Anteiso-fatty-acids, Compounds, All-Carboxy-Acids, Branched-chain-fatty-acids, Methyl-Branched-Fatty-Acids, Short-chain-fatty-acids, Acids, Compounds-And-Elements, CPD66-39, Organic-Acids, CPD-21103, 2-Oxo-carboxylates, FRAMES, Carboxylates, Short-Chain-Carboxylates, Chemicals, Fatty-Acids, Saturated-Fatty-Acids, 2-Oxo-Acids	(3S)-3-methyl-2-oxopentanoate	https://metacyc.org/compound?orgid=META&id=2-KETO-3-METHYL-VALERATE
CPD-389	2	Ureido-Compounds, Compounds, Compounds-And-Elements, FRAMES, Chemicals	N-carbamoyl-2-oxoglycine	https://metacyc.org/compound?orgid=META&id=CPD-389
R-3-hydroxy-cis-vaccenoyl-ACPs	2	Proteins, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, OH-ACYL-ACP, Polypeptides, Chemicals, All-ACPs	a (3R,11Z)-3-hydroxyoctadec-11-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-hydroxy-cis-vaccenoyl-ACPs
CPD-14646	2	Lipids, Compounds, FRAMES, Polyisoprenoids, Terpenoids, Carotenes, carotenoids, Compounds-And-Elements, Chemicals, Secondary-Metabolites, Tetraterpenes	9-cis-&beta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD-14646
CPD-22406	2	Carbohydrate-Derivatives, UDP-sugar, Pyrimidines, Carbohydrates, Diazines, NDP-sugars, Compounds, Organic-heterocyclic-compound, All-Carbohydrates, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Modified-Nucleotides, UDP-3R-hydroxyacyl-GlcN, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, NUCLEOTIDE-SUGARS, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Chemicals, Glycans	UDP-3-O-[(3R)-3-hydroxydecanoyl]-&alpha;-D-glucosamine	https://metacyc.org/compound?orgid=META&id=CPD-22406
CPD-15435	2	Compounds, Compounds-And-Elements, FRAMES, CPD-608, Chemicals, Adenylates	(L-threonylcarbamoyl)adenylate	https://metacyc.org/compound?orgid=META&id=CPD-15435
7-CYANO-7-DEAZAGUANINE	2	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Nitriles	preQ0	https://metacyc.org/compound?orgid=META&id=7-CYANO-7-DEAZAGUANINE
OCTAPRENYL-DIPHOSPHATE	2	Lipids, Compounds, Isoprenoid-Phosphates, FRAMES, Polyisoprenoids, Isoprenoid-Derivatives, Compounds-And-Elements, Chemicals, TRANS-POLYISOPRENYL-PP, Polyisoprenyl-Diphosphates	all-trans-octaprenyl diphosphate	https://metacyc.org/compound?orgid=META&id=OCTAPRENYL-DIPHOSPHATE
UDP-ACETYL-CARBOXYVINYL-GLUCOSAMINE	2	Carbohydrate-Derivatives, UDP-sugar, Pyrimidines, Carbohydrates, Diazines, NDP-sugars, Compounds, Organic-heterocyclic-compound, All-Carbohydrates, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Modified-Nucleotides, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, NUCLEOTIDE-SUGARS, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Chemicals, Glycans	UDP-N-acetyl-&alpha;-D-glucosamine-enolpyruvate	https://metacyc.org/compound?orgid=META&id=UDP-ACETYL-CARBOXYVINYL-GLUCOSAMINE
3-oxo-cis-vaccenoyl-ACPs	2	Proteins, FRAMES, Macromolecules, B-KETOACYL-ACP, Modified-Proteins, ACYL-ACP, Long-Chain-3-oxo-ACPs, Polypeptides, Chemicals, All-ACPs	an (11Z)-3-oxooctadec-11-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-cis-vaccenoyl-ACPs
2E-11Z-icosa-2-11-dienoyl-ACPs	2	Proteins, a-polyunsaturated-acyl-acp, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, Polypeptides, Chemicals, All-ACPs	a (2E,11Z)-icosa-2,11-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=2E-11Z-icosa-2-11-dienoyl-ACPs
L-ALLO-THREONINE	2	ALLO-THR, Compounds, FRAMES, All-Carboxy-Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, Acids, Organic-Acids, Chemicals, Non-standard-amino-acids, Amino-Acids, Alpha-Amino-Acids	L-allo-threonine	https://metacyc.org/compound?orgid=META&id=L-ALLO-THREONINE
GLYCERATE	2	Glycerates, Compounds, All-Carboxy-Acids, D-2-hydroxyacids, Acids, Compounds-And-Elements, Organic-Acids, Monocarboxylates, FRAMES, Carboxylates, Chemicals, Hydroxy-carboxylates, 2-Hydroxy-carboxylates	D-glycerate	https://metacyc.org/compound?orgid=META&id=GLYCERATE
ACETALD	2	Aldehydes-Or-Ketones, Compounds, Compounds-And-Elements, Aldehydes, FRAMES, Chemicals, n-Alkanals	acetaldehyde	https://metacyc.org/compound?orgid=META&id=ACETALD
CPD0-1456	2	Carbohydrate-Derivatives, UDP-sugar, Pyrimidines, Carbohydrates, Diazines, NDP-sugars, Compounds, Organic-heterocyclic-compound, All-Carbohydrates, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Modified-Nucleotides, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, NUCLEOTIDE-SUGARS, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Chemicals, Glycans	UDP-N-acetyl-&alpha;-D-muramoyl-L-alanine	https://metacyc.org/compound?orgid=META&id=CPD0-1456
CPD-8052	2	Compounds, Cyclitols, FRAMES, Cyclic-Alcohols, Compounds-And-Elements, Inositols, Chemicals, Alcohols	1D-chiro-inositol	https://metacyc.org/compound?orgid=META&id=CPD-8052
CPD-6124	2	FRAMES, Compounds, Chemicals, Compounds-And-Elements	1-pyrroline	https://metacyc.org/compound?orgid=META&id=CPD-6124
LIPID-IV-A	2	Lipids, Compounds, Carbohydrates, FRAMES, Lipid-IVA, All-Carbohydrates, Lipid-A, Compounds-And-Elements, Glycolipids, Chemicals, Glycoconjugates, Glycans, Lipid-A-containing-Glycolipids	lipid IVA (E. coli)	https://metacyc.org/compound?orgid=META&id=LIPID-IV-A
BISOHMYR-GLC	2	Lipids, Compounds, Carbohydrates, FRAMES, Lipid-A-Disaccharide, All-Carbohydrates, Compounds-And-Elements, Glycolipids, Chemicals, Glycoconjugates, Glycans	lipid A disaccharide (E. coli)	https://metacyc.org/compound?orgid=META&id=BISOHMYR-GLC
D-GLT	2	Compounds, Glutamates, All-Carboxy-Acids, All-Amino-Acids, D-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, FRAMES, Carboxylates, Chemicals, Amino-Acids	D-glutamate	https://metacyc.org/compound?orgid=META&id=D-GLT
CPD-13462	2	Compounds, Carbohydrates, Hexosamines, All-Carbohydrates, N-acetyl-D-mannosamine, N-acetyl-alpha-D-hexosamines, Sugar, Compounds-And-Elements, Amino-Sugars, FRAMES, CPD-1109, Chemicals, Monosaccharides, N-acetyl-D-hexosamines, Glycans	N-acetyl-&alpha;-D-mannosamine	https://metacyc.org/compound?orgid=META&id=CPD-13462
CPD-9245	2	Compounds, Long-Chain-Fatty-Acids, All-Carboxy-Acids, Acids, Compounds-And-Elements, CPD66-39, Organic-Acids, FRAMES, Long-Chain-234-Saturated-Fatty-Acids, Carboxylates, Hexadecenoates, Monounsaturated-fatty-acids, Chemicals, Fatty-Acids, Unsaturated-Fatty-Acids	palmitoleate	https://metacyc.org/compound?orgid=META&id=CPD-9245
SUCC-S-ALD	2	FRAMES, Compounds, Chemicals, Compounds-And-Elements	succinate semialdehyde	https://metacyc.org/compound?orgid=META&id=SUCC-S-ALD
ILE	2	Compounds, All-Carboxy-Acids, All-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, Amino-Acids-20, L-Amino-Acids, Non-polar-amino-acids, Branched-Amino-Acids, FRAMES, Carboxylates, Chemicals, Amino-Acids, Alpha-Amino-Acids	L-isoleucine	https://metacyc.org/compound?orgid=META&id=ILE
CARNOSINE	2	Peptides, Compounds, FRAMES, Dipeptides-With-Hist-C-Terminal-Position, Compounds-And-Elements, OLIGOPEPTIDES, Chemicals, DIPEPTIDES	carnosine	https://metacyc.org/compound?orgid=META&id=CARNOSINE
3-HYDROXY-ANTHRANILATE	2	FRAMES, Compounds, Chemicals, Compounds-And-Elements	3-hydroxyanthranilate	https://metacyc.org/compound?orgid=META&id=3-HYDROXY-ANTHRANILATE
D-ALANINE	2	Compounds, FRAMES, All-Carboxy-Acids, All-Amino-Acids, D-Amino-Acids, Carboxylates, Compounds-And-Elements, Acids, Organic-Acids, Chemicals, Amino-Acids	D-alanine	https://metacyc.org/compound?orgid=META&id=D-ALANINE
N-ACETYL-L-24-DIAMINOBUTANOATE	2	FRAMES, Compounds, Chemicals, Compounds-And-Elements	(2S)-4-acetamido-2-aminobutanoate	https://metacyc.org/compound?orgid=META&id=N-ACETYL-L-24-DIAMINOBUTANOATE
CPD-7414	2	Lipids, Compounds, FRAMES, Polyisoprenoids, Terpenoids, Carotenes, carotenoids, Compounds-And-Elements, Chemicals, Secondary-Metabolites, Tetraterpenes	&epsilon;-carotene	https://metacyc.org/compound?orgid=META&id=CPD-7414
4-AMINO-BUTYRATE	2	FRAMES, Compounds, Chemicals, Compounds-And-Elements	4-aminobutanoate	https://metacyc.org/compound?orgid=META&id=4-AMINO-BUTYRATE
CPD-622	2	Compounds, FRAMES, All-Carboxy-Acids, Carboxylates, Tricarboxylates, Acids, Compounds-And-Elements, Organic-Acids, Chemicals	(2S,3S)-2-methylcitrate	https://metacyc.org/compound?orgid=META&id=CPD-622
CPD-9247	2	Compounds, Long-Chain-Fatty-Acids, FRAMES, Vaccenate, All-Carboxy-Acids, Carboxylates, Acids, Compounds-And-Elements, Monounsaturated-fatty-acids, Organic-Acids, Chemicals, Fatty-Acids, Unsaturated-Fatty-Acids	cis-vaccenate	https://metacyc.org/compound?orgid=META&id=CPD-9247
2-OXOBUTANOATE	2	Compounds, FRAMES, All-Carboxy-Acids, Carboxylates, Acids, Compounds-And-Elements, Organic-Acids, Chemicals, 2-Oxo-carboxylates, 2-Oxo-Acids	2-oxobutanoate	https://metacyc.org/compound?orgid=META&id=2-OXOBUTANOATE
NIACINAMIDE	2	Amides, B-vitamins, Compounds, FRAMES, Aliphatic-Amides, Compounds-And-Elements, Chemicals, Vitamins, Carboxamides	nicotinamide	https://metacyc.org/compound?orgid=META&id=NIACINAMIDE
CPD-9387	2	Carbohydrate-Derivatives, Compounds, Carbohydrates, NDP-sugars, FRAMES, All-Nucleosides, NUCLEOTIDE-SUGARS, All-Carbohydrates, GDP-SUGARS, Compounds-And-Elements, Modified-Nucleotides, Nucleotides, Chemicals, Glycans	GDP-&alpha;-D-perosamine	https://metacyc.org/compound?orgid=META&id=CPD-9387
L-ARABITOL	2	Compounds, Carbohydrates, FRAMES, Pentitols, Sugar-alcohols, All-Carbohydrates, Sugar, Compounds-And-Elements, Chemicals, Glycans, Alcohols	L-arabinitol	https://metacyc.org/compound?orgid=META&id=L-ARABITOL
KYNURENATE	2	FRAMES, Compounds, Chemicals, Compounds-And-Elements	kynurenate	https://metacyc.org/compound?orgid=META&id=KYNURENATE
DEOXY-RIBOSE-5P	2	Carbohydrate-Derivatives, Compounds, Carbohydrates, All-Carbohydrates, PENTOSE-5-PHOSPHATES, Compounds-And-Elements, FRAMES, Sugar-Phosphate, SUGAR-5-PHOSPHATES, Chemicals, Pentose-phosphates, Glycans	2-deoxy-D-ribose 5-phosphate	https://metacyc.org/compound?orgid=META&id=DEOXY-RIBOSE-5P
CPD-20647	2	Lipids, Compounds, FRAMES, Polyisoprenoids, Terpenoids, Carotenes, carotenoids, Compounds-And-Elements, Chemicals, Secondary-Metabolites, Tetraterpenes	7,8-dihydro-&beta;-carotene	https://metacyc.org/compound?orgid=META&id=CPD-20647
4-AMINO-BUTYRALDEHYDE	2	Aliphatic-Omega-Amino-Aldehydes, Compounds, Compounds-And-Elements, All-Amines, FRAMES, Chemicals, Aliphatic-Amines	4-aminobutanal	https://metacyc.org/compound?orgid=META&id=4-AMINO-BUTYRALDEHYDE
CPD-14736	2	Compounds, FRAMES, All-Carboxy-Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, Acids, Organic-Acids, Chemicals, Amino-Acids	L-kynurenine	https://metacyc.org/compound?orgid=META&id=CPD-14736
THR	2	Compounds, Uncharged-polar-amino-acids, All-Carboxy-Acids, All-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, Amino-Acids-20, Polar-amino-acids, L-Amino-Acids, FRAMES, Carboxylates, Chemicals, Amino-Acids, Alpha-Amino-Acids	L-threonine	https://metacyc.org/compound?orgid=META&id=THR
CPD-10723	2	Compounds, Hexoses, Carbohydrates, FRU, Fructofuranose, D-Ketohexoses, All-Carbohydrates, Sugar, Compounds-And-Elements, Ketoses, FRAMES, Fructose, D-Hexoses, Ketohexoses, D-Ketoses, Chemicals, Monosaccharides, Glycans	&alpha;-D-fructofuranose	https://metacyc.org/compound?orgid=META&id=CPD-10723
4Z-9Z-Hexadec-4-9-dienoyl-acp	2	Proteins, a-polyunsaturated-acyl-acp, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, Polypeptides, Chemicals, All-ACPs	a (4Z,9Z)-hexadec-4,9-dienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=4Z-9Z-Hexadec-4-9-dienoyl-acp
CPD1F-118	2	Lipids, Compounds, FRAMES, Polyisoprenoids, Terpenoids, Carotenes, carotenoids, Compounds-And-Elements, Chemicals, Secondary-Metabolites, Tetraterpenes	&alpha;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-118
CPD0-1699	2	Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Pterins, Tetrahydropterins, Organic-heterobicyclic-compounds, Compounds-And-Elements, Organic-heteromonocyclic-compounds, Chemicals, Pteridines, Organic-Heteropolycyclic-Compounds, 5678-TETRAHYDROPTERIDINE	6-carboxy-5,6,7,8-tetrahydropterin	https://metacyc.org/compound?orgid=META&id=CPD0-1699
CPD-1128	2	FRAMES, Compounds, Chemicals, Compounds-And-Elements	1-pyrroline-4-hydroxy-2-carboxylate	https://metacyc.org/compound?orgid=META&id=CPD-1128
HISTIDINOL	2	FRAMES, Compounds, Chemicals, Compounds-And-Elements	histidinol	https://metacyc.org/compound?orgid=META&id=HISTIDINOL
XANTHURENATE	2	FRAMES, Compounds, Chemicals, Compounds-And-Elements	xanthurenate	https://metacyc.org/compound?orgid=META&id=XANTHURENATE
CPD-7422	2	Lipids, Compounds, FRAMES, Polyisoprenoids, Terpenoids, Carotenes, carotenoids, Compounds-And-Elements, Chemicals, Secondary-Metabolites, Tetraterpenes	&alpha;-zeacarotene	https://metacyc.org/compound?orgid=META&id=CPD-7422
C-DI-GMP	2	Cyclic-Nucleotides, Compounds, FRAMES, All-Nucleosides, Nucleotides, Compounds-And-Elements, Chemicals, Cyclic-Purine-Dinucleotides	cyclic di-3',5'-guanylate	https://metacyc.org/compound?orgid=META&id=C-DI-GMP
ACETOL	2	FRAMES, Compounds, Chemicals, Compounds-And-Elements	hydroxyacetone	https://metacyc.org/compound?orgid=META&id=ACETOL
CPD-365	2	Compounds, Cyclitols, FRAMES, Cyclic-Alcohols, Compounds-And-Elements, Inositols, Chemicals, Alcohols, Modified-Inositols	1-keto-D-chiro-inositol	https://metacyc.org/compound?orgid=META&id=CPD-365
11Z-icos-11-enoyl-ACPs	2	Proteins, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, Polypeptides, Chemicals, All-ACPs, Monounsaturated-acyl-ACPs	a gondoyl-[acp]	https://metacyc.org/compound?orgid=META&id=11Z-icos-11-enoyl-ACPs
7-AMINOMETHYL-7-DEAZAGUANINE	2	Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Chemicals, 7-Deazapurine-Bases, Bases	preQ1	https://metacyc.org/compound?orgid=META&id=7-AMINOMETHYL-7-DEAZAGUANINE
PROPIONYL-COA	2	Compounds, Saturated-Fatty-Acyl-CoA, Thioesters, FRAMES, ACYL-COA, Compounds-And-Elements, Esters, Chemicals, Short-Chain-234-Saturated-acyl-CoAs, Short-Chain-Acyl-CoAs, All-Coas, Fatty-Acyl-CoAs	propanoyl-CoA	https://metacyc.org/compound?orgid=META&id=PROPIONYL-COA
Palmitoleoyl-ACPs	2	Proteins, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, Polypeptides, Chemicals, All-ACPs, Monounsaturated-acyl-ACPs	a palmitoleoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Palmitoleoyl-ACPs
AMINO-OXOBUT	2	Compounds, CPD-12642, All-Carboxy-Acids, All-Amino-Acids, Acids, Compounds-And-Elements, Organic-Acids, FRAMES, Modified-Amino-Acids, Carboxylates, Chemicals, Amino-Acids	L-2-amino-3-oxobutanoate	https://metacyc.org/compound?orgid=META&id=AMINO-OXOBUT
L-XYLULOSE	2	Compounds, Carbohydrates, All-Carbohydrates, Sugar, Compounds-And-Elements, Xylulose, Ketoses, FRAMES, Ketopentoses, L-Pentoses, Chemicals, Monosaccharides, Pentoses, Glycans	L-xylulose	https://metacyc.org/compound?orgid=META&id=L-XYLULOSE
Cis-vaccenoyl-ACPs	2	Macromolecules, Modified-Proteins, Fatty-acyl-ACPs, Saturated-Fatty-Acyl-ACPs, Monounsaturated-acyl-ACPs, Proteins, FRAMES, Long-Chain-Acyl-ACPs, ACYL-ACP, Polypeptides, Chemicals, All-ACPs	a cis-vaccenoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Cis-vaccenoyl-ACPs
CPD1F-114	2	Lipids, Compounds, FRAMES, Polyisoprenoids, Terpenoids, carotenoids, Compounds-And-Elements, Chemicals, Secondary-Metabolites, Tetraterpenes	all-trans-lycopene	https://metacyc.org/compound?orgid=META&id=CPD1F-114
CPD1F-126	2	Lipids, Compounds, FRAMES, Polyisoprenoids, Terpenoids, Carotenes, carotenoids, Compounds-And-Elements, Chemicals, Secondary-Metabolites, Tetraterpenes	&gamma;-carotene	https://metacyc.org/compound?orgid=META&id=CPD1F-126
CPD-1091	2	Ureido-Compounds, Compounds, Compounds-And-Elements, FRAMES, Chemicals	(S)-ureidoglycolate	https://metacyc.org/compound?orgid=META&id=CPD-1091
UDP-N-ACETYLMURAMATE	2	Carbohydrate-Derivatives, UDP-sugar, Pyrimidines, Carbohydrates, Diazines, NDP-sugars, Compounds, Organic-heterocyclic-compound, All-Carbohydrates, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Modified-Nucleotides, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, NUCLEOTIDE-SUGARS, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Chemicals, Glycans	UDP-N-acetyl-&alpha;-D-muramate	https://metacyc.org/compound?orgid=META&id=UDP-N-ACETYLMURAMATE
UDP-OHMYR-ACETYLGLUCOSAMINE	2	Carbohydrate-Derivatives, UDP-sugar, Pyrimidines, Carbohydrates, Diazines, NDP-sugars, Compounds, Organic-heterocyclic-compound, All-Carbohydrates, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Modified-Nucleotides, UDP-3R-hydroxyacyl-GlcNAc, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, NUCLEOTIDE-SUGARS, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Chemicals, Glycans	UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetyl-&alpha;-D-glucosamine	https://metacyc.org/compound?orgid=META&id=UDP-OHMYR-ACETYLGLUCOSAMINE
PROPANE-1-2-DIOL	2	Compounds, FRAMES, glycols, Diols, DL-12-Propanediol, Compounds-And-Elements, Chemicals, Alcohols	(S)-propane-1,2-diol	https://metacyc.org/compound?orgid=META&id=PROPANE-1-2-DIOL
OH-PYR	2	FRAMES, Compounds, Chemicals, Compounds-And-Elements	hydroxypyruvate	https://metacyc.org/compound?orgid=META&id=OH-PYR
CPD-13043	2	Compounds, Compounds-And-Elements, Modified-Bases, FRAMES, All-Nucleosides, Chemicals	7-carboxy-7-deazaguanine	https://metacyc.org/compound?orgid=META&id=CPD-13043
CPD-12185	2	Compounds, FRAMES, All-Carboxy-Acids, All-Amino-Acids, Modified-Amino-Acids, Carboxylates, Compounds-And-Elements, Acids, Organic-Acids, Chemicals, Amino-Acids	homocarnosine	https://metacyc.org/compound?orgid=META&id=CPD-12185
3-HYDROXY-L-KYNURENINE	2	Compounds, FRAMES, All-Carboxy-Acids, All-Amino-Acids, Modified-Amino-Acids, Hydroxy-L-Amino-Acids, Carboxylates, Compounds-And-Elements, Acids, Hydroxy-Amino-Acids, Chemicals, Organic-Acids, Amino-Acids	3-hydroxy-L-kynurenine	https://metacyc.org/compound?orgid=META&id=3-HYDROXY-L-KYNURENINE
CPD-22405	2	Carbohydrate-Derivatives, UDP-sugar, Pyrimidines, Carbohydrates, Diazines, NDP-sugars, Compounds, Organic-heterocyclic-compound, All-Carbohydrates, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Modified-Nucleotides, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, NUCLEOTIDE-SUGARS, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, UDP-2N-3R-hydroxyacyl-3O-3R-hydroxyacyl-GlcN, Nucleotides, Chemicals, Glycans	UDP-2-N-[(3R)-3-hydroxydodecanoyl]-3-O-[(3R)-3-hydroxydecanoyl]-&alpha;-D-glucosamine	https://metacyc.org/compound?orgid=META&id=CPD-22405
CPD-14795	2	Carbohydrate-Derivatives, UDP-sugar, Pyrimidines, Carbohydrates, Diazines, NDP-sugars, Compounds, Organic-heterocyclic-compound, All-Carbohydrates, UDP-N-ACETYL-GALACTOSAMINE, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Modified-Nucleotides, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, NUCLEOTIDE-SUGARS, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Chemicals, Glycans	UDP-N-acetyl-&alpha;-D-galactosamine	https://metacyc.org/compound?orgid=META&id=CPD-14795
Delta6-hexadecenoyl-ACPs	2	Proteins, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, Polypeptides, Chemicals, All-ACPs, Monounsaturated-acyl-ACPs	a sapienoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Delta6-hexadecenoyl-ACPs
