#
#  muricauda_eckloniaecyc 1.0 Reactions link table generated on Sun Jun 25, 2023
#
3.6.3.30-RXN	EC-7.2.2.7
DEOXYGUANOSINE-KINASE-RXN	EC-2.7.1.74	EC-2.7.1.113	EC-2.7.1.145
RXN0-6727	EC-4.2.1.136
DEOXYADENOSINE-KINASE-RXN	EC-2.7.1.74	EC-2.7.1.76	EC-2.7.1.145
2.7.1.145-RXN	EC-2.7.1.145
ACETYL-COA-CARBOXYLTRANSFER-RXN	EC-6.4.1.2
DURIDKI-RXN	EC-2.7.1.145	EC-2.7.1.21
RXN-20481	EC-2.3.1.39
BIOTIN-CARBOXYL-RXN	EC-6.3.4.14
GLUCONOLACT-RXN	EC-3.1.1.17
MALONYL-COA-ACP-TRANSACYL-RXN	EC-2.3.1.39
HOMOSERKIN-RXN	EC-2.7.1.39
RXN-13179	EC-1.1.1.262
RXN-20498	EC-2.3.1.39
THRESYN-RXN	EC-4.2.3.1
RIBOFLAVIN-SYN-RXN	EC-2.5.1.9
GCVT-RXN	EC-2.1.2.10
DTDPDEHYRHAMREDUCT-RXN	EC-1.1.1.133
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	EC-2.1.1.104
RXN-14206	EC-4.2.1.96
3.4.21.89-RXN	EC-3.4.21.89
RXN-7908	EC-4.2.1.96
RXN-21514	EC-2.1.1.104
5.99.1.3-RXN	EC-5.6.2.2
3.1.31.1-RXN	EC-3.1.31.1
KYNURENINASE-RXN	EC-3.7.1.3
2.3.1.180-RXN	EC-2.3.1.180
3-HYDROXY-KYNURENINASE-RXN	EC-3.7.1.3
RXN-13908	EC-4.2.1.96
KYNURENINE-3-MONOOXYGENASE-RXN	EC-1.14.13.9
DNA-DIRECTED-DNA-POLYMERASE-RXN	EC-2.7.7.7
RXN-20927	EC-2.7.7.7
GMKALT-RXN	EC-2.7.4.13	EC-2.7.4.12
DEOXYADENYLATE-KINASE-RXN	EC-2.7.4.13	EC-2.7.4.11
RXN-22238	EC-2.7.1.130
CPM-KDOSYNTH-RXN	EC-2.7.7.38
ALDEHYDE-DEHYDROGENASE-NADP+-RXN	EC-1.2.1.4
RXN-6002	EC-1.2.1.4
RXN-20784	EC-2.7.1.130
RXN-16746	EC-1.1.3.48
RXN-22485	EC-2.7.1.130
RXN0-2605	EC-3.1.11.5
RXN2B4Q-53	EC-2.7.1.130
RXN0-3962	EC-1.2.1.4
RXN0-6515	EC-2.1.1.171
RXN2DNV-3	EC-2.7.1.130
ALDXANAU-RXN	EC-1.2.1.4
TETRAACYLDISACC4KIN-RXN	EC-2.7.1.130
